run_timestamp,run_id,day_id,store_id,store_name,must_visit,arrive,depart,lat,lon,address,dwell_min,drive_min,distance_mi,score,tags
2025-09-16T05:31:13.490Z,DT-v3,Mon,RWBT,Red White & Blue Thrift Store,false,09:31,10:01,42.572945446062,-82.890151473912,"37545 Southbound Gratiot Ave, Clinton Township, MI 48036",30,30.945564534961786,18.051579312061044,4,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-Eastpointe,Value World Thrift,false,10:13,10:43,42.478985165724,-82.926959459334,"24900 Kelly Rd, Eastpointe, MI 48021",30,11.583837736302721,6.75723867950992,4.5,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-Warren,Value World Thrift,false,10:56,11:26,42.490817636058,-83.083943979949,"2001 E 11 Mile Rd, Warren, MI 48092",30,13.783936524793697,8.04062963946299,4.1,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VogueVint,Vogue Vintage,false,11:31,12:01,42.465465383937,-83.12332615312,"2141 Hilton Rd, Ferndale, MI 48220",30,4.566576039401998,2.6638360229844986,4,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-OakPark,Value World Thrift,false,12:06,12:36,42.457659382447,-83.181801001668,"22130 Coolidge Hwy, Oak Park, MI 48237",30,5.192626958830507,3.0290323926511293,4,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,OFA,Odd Fellows Antiques,false,12:42,13:12,42.503092747942,-83.191987481283,"3248 12 Mile Rd, Berkley, MI 48072",30,5.454520729835105,3.181803759070478,3.7,Antique
2025-09-16T05:31:13.490Z,DT-v3,Mon,TSAFSWB,The Salvation Army Family Store & Donation Center,false,13:30,13:60,42.60343091747,-83.348784921158,"3232 Orchard Lake Rd, West Bloomfield Township, MI 48324",30,18.122418166630403,10.57141059720107,3.6,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-Southfield,Value World Thrift,false,14:19,14:49,42.442742196635,-83.295836478484,"25646 Eight Mile W, Southfield, MI 48033",30,19.58630861078643,11.425346689625416,4.5,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,GSADL,Goodwill Store and Donations: Livonia,false,14:58,15:28,42.37688631625,-83.333492634022,"12651 Middlebelt Rd, Livonia, MI 48150",30,8.467102675516578,4.939143227384671,3.8,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VMDV,V-Male Detroit Vintage,false,15:42,16:12,42.269215142856,-83.268896777462,"23902 Van Born Rd, Dearborn Heights, MI 48125",30,13.951660884734888,8.138468849428685,4.1,Vintage
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-Taylor,Value World Thrift,false,16:14,16:44,42.255786246719,-83.256431414123,"22615 Ecorse Rd, Taylor, MI 48180",30,1.9297802408419824,1.1257051404911564,3.9,Thrift
2025-09-16T05:31:13.490Z,DT-v3,Mon,VWT-Southgate,Value World Thrift,false,16:51,17:21,42.219891152932,-83.193964111776,"12125 Dix Toledo Rd, Southgate, MI 48195",30,6.934328648700976,4.04502504507557,3.8,Thrift
